Date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合
2021/1/20,0.012214322234804818,0.012225036834760191,0.020062083482837736,0.017739366628377155,0.02803055976445038,0.041455024357002476,0.01220017674593934,0.06524802908322128,0.03695112739247854,0.05154164859431972,0.047065418155163796,0.014199681446562938,0.03811256842838322,0.016308260126089883,0.06550473576997051,0.10907536387169967,0.011558299402192442,0.04761981475483284,0.059708490460838815,0.012109188058669498,0.027795188645699118,0.027884078635004736,0.02627334622116266,0.03779669933734409,0.03297338538179716,0.040243684453378274,0.03260168019582805,0.026038724243327947,0.006389430345905982
2021/1/21,0.012321801799453923,0.012129844808366923,0.020241710533143237,0.01765063429919797,0.028424704009391767,0.0419991439377488,0.012117620990017149,0.06500929823128117,0.03724941718857466,0.05201830492277941,0.047681054255231003,0.014027082318690206,0.03833570139916931,0.016357305311561137,0.06617504131212751,0.10983059435026638,0.01140401945450253,0.047864563856740816,0.05953803737327855,0.011917579826648917,0.027863470882146506,0.027627372554546295,0.025912669421218462,0.03745486522077895,0.03322682043658641,0.040375745853163884,0.03297059783293009,0.02543020329939375,0.006261862451655262
2021/1/22,0.012426118849802152,0.012476983269828972,0.020541184155983674,0.017756303827942337,0.027975664777866387,0.042683592679572405,0.012284639782546835,0.06565318142343166,0.03751759381888111,0.05259838310720037,0.04832681284847366,0.014198425021495983,0.03825512074953481,0.015926724973017198,0.06613463412725383,0.10924650886999614,0.01138304161432825,0.048525112161000354,0.059633869816534554,0.012015098108609509,0.02787282535093774,0.028356402560651105,0.025918503342085713,0.03786532713525222,0.03342487827289508,0.04077129569820029,0.033727339576913686,0.02615961984348702,0.006803053843899081
2021/1/25,0.012272804745614476,0.012507981497818689,0.020464918544242993,0.017736159798338674,0.028299838575111147,0.04292361669858834,0.012165624163047837,0.0660455015180306,0.03770359745697123,0.05317470540567574,0.04822806119860887,0.014096355009629781,0.037823177830866736,0.015923385793179465,0.06730526163557107,0.10945479271897515,0.010989491790187636,0.04899191440689335,0.05939151338400038,0.011634168698308259,0.02787513969240195,0.028444487965851077,0.026090444327505364,0.03258029046706931,0.03324664833128988,0.04185539823342317,0.033898615920073885,0.026701237334137352,0.00673294635150016
2021/1/26,0.01206006895341807,0.012734037271266657,0.020707078601012716,0.017865932042993565,0.028556994638909032,0.04292216559208051,0.012046844073544278,0.06528477328078205,0.03825486999086776,0.05286583470044795,0.04841021179807885,0.013664789425116258,0.03771516803195847,0.015352433684812854,0.06664175687277393,0.1092352966288061,0.010882534365199377,0.04848819517567307,0.05934385874905591,0.012189257932972803,0.027765863487831693,0.028808366306354395,0.02621900834859115,0.03252800999396964,0.0333578969909651,0.04219203937881801,0.033585380472941975,0.025739299077233893,0.00668665527823997
2021/1/27,0.012269814761745771,0.013047314122382232,0.02088620670053803,0.017911032444601516,0.02822774007733722,0.042855573660082254,0.011978554507590007,0.06436854206143418,0.03833338591293038,0.05259260322532887,0.048875259082883746,0.013601910958309803,0.03823110925609239,0.015998318907358686,0.06589084259274818,0.10913080355026919,0.01112581092591122,0.04851656287860323,0.05896161095452348,0.0122832656644664,0.02783328342040514,0.0284370309535831,0.026253451938002013,0.03322834509818924,0.03354454941356527,0.042177391750983256,0.03374364340332191,0.025749847824012122,0.006588188293856991
2021/1/28,0.012052279786657119,0.013071819077582026,0.020638516761981307,0.018335426095590402,0.028128161468447304,0.04270002431204292,0.011964740676404254,0.06386273957877328,0.038634268196306776,0.052180181131476475,0.04800350172326057,0.013775203887027273,0.03826532753095624,0.01645908969435029,0.06499807858112179,0.10927255187742171,0.010932785971527673,0.04844380578694374,0.05882747140827601,0.012841814971970142,0.02775196997861351,0.028307267659485956,0.026053072054021152,0.03358882527937076,0.03326460439046636,0.04202545880976091,0.03384098060074209,0.02592263070808233,0.006487173001185257
2021/1/29,0.011976981261821668,0.013060114390650458,0.020438127898371523,0.018321429090918613,0.027665501318988095,0.04289815681190243,0.011993246942888525,0.06323558439343142,0.03902534111607385,0.05285614956648589,0.0475321813231026,0.013941118630776107,0.038640400777760237,0.016177106471147718,0.0652181234553683,0.10895144276842202,0.010942913606830834,0.04833230244330401,0.05868886189147236,0.012486575975300588,0.027593027709361014,0.028436123508266034,0.026133152729533066,0.034368778324514834,0.03355567418065059,0.04257457550226048,0.03410663356965365,0.026072263448650775,0.006303885736901938
2021/2/01,0.012044594327623968,0.013161926055541007,0.02057145938681686,0.018216964158714453,0.02749321619758512,0.043424909444420706,0.011966042253720409,0.06368773935483132,0.03932313639545941,0.05303505289485935,0.04776876203469696,0.014286957421865332,0.03921517497815927,0.016266061969286684,0.06501277832893548,0.10962284059832572,0.011027832870621458,0.048159424311860724,0.05846209852721193,0.012629219772892804,0.027828525618567964,0.028417070702687446,0.02635077770685203,0.03340375682591222,0.03384167831862046,0.041816365827267,0.034692252743722014,0.026791717110272582,0.006192206929186795
2021/2/02,0.01203699173140949,0.01335809891181048,0.02135049921924704,0.018515736565571764,0.027005028375172886,0.04320339733994592,0.01210943597457972,0.06324932593470914,0.03945481990808605,0.053530779126244606,0.04841897838983261,0.014317571266423818,0.039440011218001565,0.016445350674798624,0.06698434791703317,0.10954782084198976,0.011251634046156818,0.048514832835530486,0.05823564266544081,0.0125667585246682,0.02758086985905005,0.02826453734764998,0.026493711726317565,0.03222300864157692,0.03387162029265704,0.04166077487578371,0.035018890022972274,0.027047008158060507,0.006210895383903148
